date,rented_bike_count,hour,temperature,humidity,wind_speed,visibility,dew_point_temperature,solar_radiation,rainfall,snowfall,seasons,holiday,functioning_day,season_spring,season_summer,season_autumn,season_winter
19/06/2018,1700,16,0.6624365482233503,0.46938775510204084,0.4054054054054054,1728,13.5,1.55,0,0,Summer,No Holiday,Yes,0,1,0,0
19/06/2018,2328,17,0.6370558375634519,0.5204081632653061,0.3243243243243243,1714,14.2,1.15,0,0,Summer,No Holiday,Yes,0,1,0,0
19/06/2018,3556,18,0.6116751269035534,0.5816326530612245,0.3918918918918919,1301,15,0.56,0,0,Summer,No Holiday,Yes,0,1,0,0
19/06/2018,2809,19,0.5913705583756346,0.6020408163265306,0.35135135135135137,1214,14.8,0.28,0,0,Summer,No Holiday,Yes,0,1,0,0
19/06/2018,2525,20,0.5685279187817259,0.6326530612244898,0.2972972972972973,1041,14.7,0.05,0,0,Summer,No Holiday,Yes,0,1,0,0
19/06/2018,2378,21,0.5482233502538072,0.673469387755102,0.3243243243243243,962,14.9,0,0,0,Summer,No Holiday,Yes,0,1,0,0
19/06/2018,2096,22,0.5279187817258884,0.7244897959183674,0.28378378378378377,800,15.3,0,0,0,Summer,No Holiday,Yes,0,1,0,0
19/06/2018,1456,23,0.5101522842639594,0.7448979591836735,0.25675675675675674,771,15.1,0,0,0,Summer,No Holiday,Yes,0,1,0,0
20/06/2018,1030,0,0.5,0.7244897959183674,0.27027027027027023,1330,14.2,0,0,0,Summer,No Holiday,Yes,0,1,0,0
20/06/2018,803,1,0.4974619289340102,0.7448979591836735,0.18918918918918917,958,14.6,0,0,0,Summer,No Holiday,Yes,0,1,0,0
20/06/2018,576,2,0.4974619289340102,0.7959183673469388,0.10810810810810811,662,15.6,0,0,0,Summer,No Holiday,Yes,0,1,0,0
20/06/2018,340,3,0.49238578680203043,0.8061224489795918,0.10810810810810811,563,15.6,0,0,0,Summer,No Holiday,Yes,0,1,0,0
20/06/2018,249,4,0.484771573604061,0.8367346938775511,0.2027027027027027,471,15.9,0,0,0,Summer,No Holiday,Yes,0,1,0,0
20/06/2018,336,5,0.484771573604061,0.8469387755102041,0.27027027027027023,457,16.1,0,0,0,Summer,No Holiday,Yes,0,1,0,0
20/06/2018,714,6,0.49238578680203043,0.8469387755102041,0.21621621621621623,448,16.4,0.03,0,0,Summer,No Holiday,Yes,0,1,0,0
20/06/2018,1629,7,0.5076142131979695,0.7857142857142857,0.22972972972972971,595,15.8,0.29,0,0,Summer,No Holiday,Yes,0,1,0,0
20/06/2018,2440,8,0.5228426395939086,0.7857142857142857,0.16216216216216214,566,16.4,0.53,0,0,Summer,No Holiday,Yes,0,1,0,0
20/06/2018,1401,9,0.535532994923858,0.7448979591836735,0.27027027027027023,623,16,0.43,0,0,Summer,No Holiday,Yes,0,1,0,0
20/06/2018,1002,10,0.5634517766497462,0.7142857142857143,0.4189189189189189,740,16.4,1.44,0,0,Summer,No Holiday,Yes,0,1,0,0
20/06/2018,1100,11,0.6015228426395939,0.5714285714285714,0.3243243243243243,1070,14.3,2.33,0,0,Summer,No Holiday,Yes,0,1,0,0
20/06/2018,1252,12,0.6395939086294417,0.5408163265306123,0.4459459459459459,976,14.9,3.38,0,0,Summer,No Holiday,Yes,0,1,0,0
20/06/2018,1184,13,0.6649746192893401,0.5204081632653061,0.43243243243243246,1078,15.2,3.36,0,0,Summer,No Holiday,Yes,0,1,0,0
20/06/2018,1158,14,0.6979695431472082,0.47959183673469385,0.36486486486486486,990,15.1,3.24,0,0,Summer,No Holiday,Yes,0,1,0,0
20/06/2018,1266,15,0.7081218274111675,0.45918367346938777,0.48648648648648646,1558,14.8,3.04,0,0,Summer,No Holiday,Yes,0,1,0,0
20/06/2018,1600,16,0.7157360406091371,0.4897959183673469,0.527027027027027,1103,16.1,2.55,0,0,Summer,No Holiday,Yes,0,1,0,0
20/06/2018,2289,17,0.7106598984771574,0.5102040816326531,0.43243243243243246,1137,16.6,1.93,0,0,Summer,No Holiday,Yes,0,1,0,0
20/06/2018,3384,18,0.6852791878172589,0.5612244897959183,0.4189189189189189,1246,17.1,1.26,0,0,Summer,No Holiday,Yes,0,1,0,0
20/06/2018,2741,19,0.6748149876735458,0.6224489795918368,0.36486486486486486,1236,17.5,0.6,0,0,Summer,No Holiday,Yes,0,1,0,0
20/06/2018,2519,20,0.5913705583756346,0.6938775510204082,0.48648648648648646,895,17,0.11,0,0,Summer,No Holiday,Yes,0,1,0,0
20/06/2018,2246,21,0.5482233502538072,0.7551020408163265,0.4459459459459459,758,16.7,0,0,0,Summer,No Holiday,Yes,0,1,0,0
20/06/2018,1979,22,0.5228426395939086,0.7959183673469388,0.4054054054054054,684,16.6,0,0,0,Summer,No Holiday,Yes,0,1,0,0
20/06/2018,1401,23,0.5101522842639594,0.8367346938775511,0.48648648648648646,494,16.9,0,0,0,Summer,No Holiday,Yes,0,1,0,0
21/06/2018,1083,0,0.5076142131979695,0.8469387755102041,0.35135135135135137,547,17,0,0,0,Summer,No Holiday,Yes,0,1,0,0
21/06/2018,794,1,0.5101522842639594,0.8367346938775511,0.16216216216216214,582,16.9,0,0,0,Summer,No Holiday,Yes,0,1,0,0
21/06/2018,539,2,0.5126903553299492,0.8367346938775511,0.12162162162162161,575,17,0,0,0,Summer,No Holiday,Yes,0,1,0,0
21/06/2018,394,3,0.5076142131979695,0.8469387755102041,0.22972972972972971,607,17,0,0,0,Summer,No Holiday,Yes,0,1,0,0
21/06/2018,215,4,0.4974619289340102,0.8877551020408163,0.16216216216216214,465,17.3,0,0,0,Summer,No Holiday,Yes,0,1,0,0
21/06/2018,308,5,0.49238578680203043,0.8367346938775511,0.28378378378378377,677,16.2,0,0,0,Summer,No Holiday,Yes,0,1,0,0
21/06/2018,709,6,0.49492385786802034,0.8163265306122449,0.21621621621621623,709,15.9,0.04,0,0,Summer,No Holiday,Yes,0,1,0,0
21/06/2018,1543,7,0.5050761421319797,0.7551020408163265,0.22972972972972971,683,15.1,0.21,0,0,Summer,No Holiday,Yes,0,1,0,0
21/06/2018,2370,8,0.5431472081218274,0.6632653061224489,0.25675675675675674,821,14.5,1.15,0,0,Summer,No Holiday,Yes,0,1,0,0
21/06/2018,1360,9,0.5761421319796954,0.6020408163265306,0.27027027027027023,940,14.2,1.77,0,0,Summer,No Holiday,Yes,0,1,0,0
21/06/2018,922,10,0.6065989847715736,0.5816326530612245,0.28378378378378377,977,14.8,2.54,0,0,Summer,No Holiday,Yes,0,1,0,0
21/06/2018,1066,11,0.6472081218274112,0.5816326530612245,0.24324324324324323,943,16.3,3.01,0,0,Summer,No Holiday,Yes,0,1,0,0
21/06/2018,1197,12,0.6700507614213198,0.46938775510204084,0.18918918918918917,1103,13.8,3.26,0,0,Summer,No Holiday,Yes,0,1,0,0
21/06/2018,1147,13,0.6928934010152284,0.336734693877551,0.45945945945945943,1921,9.6,3.42,0,0,Summer,No Holiday,Yes,0,1,0,0
21/06/2018,1152,14,0.7106598984771574,0.3979591836734694,0.35135135135135137,1833,12.7,3.14,0,0,Summer,No Holiday,Yes,0,1,0,0
21/06/2018,1276,15,0.718274111675127,0.40816326530612246,0.43243243243243246,1619,13.4,2.96,0,0,Summer,No Holiday,Yes,0,1,0,0
21/06/2018,1473,16,0.7233502538071066,0.42857142857142855,0.4189189189189189,1622,14.3,2.62,0,0,Summer,No Holiday,Yes,0,1,0,0
21/06/2018,2176,17,0.7208121827411167,0.4387755102040816,0.4459459459459459,1715,14.6,2.04,0,0,Summer,No Holiday,Yes,0,1,0,0
21/06/2018,3418,18,0.7055837563451777,0.4387755102040816,0.4054054054054054,1933,14,1.35,0,0,Summer,No Holiday,Yes,0,1,0,0
21/06/2018,2811,19,0.682741116751269,0.42857142857142855,0.3243243243243243,2000,12.8,0.62,0,0,Summer,No Holiday,Yes,0,1,0,0
21/06/2018,2556,20,0.6370558375634519,0.5612244897959183,0.31081081081081074,1779,15.4,0.08,0,0,Summer,No Holiday,Yes,0,1,0,0
21/06/2018,2436,21,0.6040609137055838,0.6428571428571429,0.2027027027027027,1455,16.3,0,0,0,Summer,No Holiday,Yes,0,1,0,0
21/06/2018,2179,22,0.5786802030456853,0.6836734693877551,0.28378378378378377,1042,16.3,0,0,0,Summer,No Holiday,Yes,0,1,0,0
21/06/2018,1497,23,0.5558375634517766,0.6020408163265306,0.35135135135135137,1188,13.5,0,0,0,Summer,No Holiday,Yes,0,1,0,0
22/06/2018,1137,0,0.5253807106598984,0.6836734693877551,0.25675675675675674,885,14.3,0,0,0,Summer,No Holiday,Yes,0,1,0,0
22/06/2018,912,1,0.5126903553299492,0.7653061224489796,0.18918918918918917,525,15.6,0,0,0,Summer,No Holiday,Yes,0,1,0,0
22/06/2018,602,2,0.5025380710659899,0.8163265306122449,0.2027027027027027,370,16.2,0,0,0,Summer,No Holiday,Yes,0,1,0,0
22/06/2018,413,3,0.48984771573604063,0.8673469387755102,0.21621621621621623,345,16.7,0,0,0,Summer,No Holiday,Yes,0,1,0,0
22/06/2018,268,4,0.484771573604061,0.8775510204081632,0.18918918918918917,322,16.6,0,0,0,Summer,No Holiday,Yes,0,1,0,0
22/06/2018,336,5,0.4720812182741117,0.8673469387755102,0.13513513513513511,384,16,0,0,0,Summer,No Holiday,Yes,0,1,0,0
22/06/2018,710,6,0.4619289340101523,0.8469387755102041,0.08108108108108107,448,15.2,0.06,0,0,Summer,No Holiday,Yes,0,1,0,0
22/06/2018,1529,7,0.4771573604060914,0.673469387755102,0.14864864864864866,814,12.3,0.46,0,0,Summer,No Holiday,Yes,0,1,0,0
22/06/2018,2283,8,0.5558375634517766,0.5918367346938775,0.16216216216216214,771,13.2,1.29,0,0,Summer,No Holiday,Yes,0,1,0,0
22/06/2018,1284,9,0.6142131979695431,0.47959183673469385,0.16216216216216214,822,12.1,1.94,0,0,Summer,No Holiday,Yes,0,1,0,0
22/06/2018,902,10,0.66751269035533,0.3469387755102041,0.12162162162162161,1792,9.1,2.57,0,0,Summer,No Holiday,Yes,0,1,0,0
22/06/2018,1020,11,0.7131979695431473,0.35714285714285715,0.17567567567567569,1608,11.1,3.02,0,0,Summer,No Holiday,Yes,0,1,0,0
22/06/2018,1116,12,0.7563451776649747,0.2857142857142857,0.17567567567567569,1777,9.3,3.21,0,0,Summer,No Holiday,Yes,0,1,0,0
22/06/2018,1073,13,0.7766497461928935,0.2653061224489796,0.16216216216216214,1792,8.9,3.17,0,0,Summer,No Holiday,Yes,0,1,0,0
22/06/2018,1087,14,0.802030456852792,0.25510204081632654,0.31081081081081074,1780,9.1,3.21,0,0,Summer,No Holiday,Yes,0,1,0,0
22/06/2018,1203,15,0.8096446700507615,0.23469387755102042,0.24324324324324323,1977,8.1,2.57,0,0,Summer,No Holiday,Yes,0,1,0,0
22/06/2018,1466,16,0.7817258883248731,0.3163265306122449,0.5135135135135135,1246,11.7,2.17,0,0,Summer,No Holiday,Yes,0,1,0,0
22/06/2018,2146,17,0.7715736040609137,0.2857142857142857,0.3918918918918919,1834,9.8,1.9,0,0,Summer,No Holiday,Yes,0,1,0,0
22/06/2018,3365,18,0.7436548223350254,0.2755102040816326,0.45945945945945943,1977,8.3,1.24,0,0,Summer,No Holiday,Yes,0,1,0,0
22/06/2018,2732,19,0.6878172588832487,0.32653061224489793,0.47297297297297297,2000,8.9,0.52,0,0,Summer,No Holiday,Yes,0,1,0,0
22/06/2018,2493,20,0.6446700507614213,0.3163265306122449,0.33783783783783783,2000,7,0.07,0,0,Summer,No Holiday,Yes,0,1,0,0
22/06/2018,2251,21,0.6142131979695431,0.32653061224489793,0.2027027027027027,2000,6.4,0,0,0,Summer,No Holiday,Yes,0,1,0,0
22/06/2018,2103,22,0.5913705583756346,0.32653061224489793,0.14864864864864866,2000,5.6,0,0,0,Summer,No Holiday,Yes,0,1,0,0
22/06/2018,1648,23,0.5812182741116751,0.3469387755102041,0.14864864864864866,1810,6.1,0,0,0,Summer,No Holiday,Yes,0,1,0,0
23/06/2018,1322,0,0.5761421319796954,0.3673469387755102,0.2027027027027027,2000,6.8,0,0,0,Summer,No Holiday,Yes,0,1,0,0
23/06/2018,1073,1,0.5710659898477157,0.3979591836734694,0.14864864864864866,2000,7.8,0,0,0,Summer,No Holiday,Yes,0,1,0,0
23/06/2018,818,2,0.5659898477157361,0.37755102040816324,0.24324324324324323,2000,6.8,0,0,0,Summer,No Holiday,Yes,0,1,0,0
23/06/2018,540,3,0.5583756345177665,0.42857142857142855,0.02702702702702703,1891,8.4,0,0,0,Summer,No Holiday,Yes,0,1,0,0
23/06/2018,375,4,0.5482233502538072,0.47959183673469385,0.05405405405405406,1985,9.7,0,0,0,Summer,No Holiday,Yes,0,1,0,0
23/06/2018,339,5,0.535532994923858,0.4897959183673469,0.040540540540540536,2000,9.6,0,0,0,Summer,No Holiday,Yes,0,1,0,0
23/06/2018,417,6,0.5329949238578681,0.4897959183673469,0.08108108108108107,2000,9.5,0.01,0,0,Summer,No Holiday,Yes,0,1,0,0
23/06/2018,622,7,0.5406091370558376,0.4489795918367347,0.06756756756756756,1911,8.5,0.2,0,0,Summer,No Holiday,Yes,0,1,0,0
23/06/2018,934,8,0.5736040609137056,0.42857142857142855,0.09459459459459459,1887,9,0.62,0,0,Summer,No Holiday,Yes,0,1,0,0
23/06/2018,1072,9,0.616751269035533,0.37755102040816324,0.14864864864864866,1939,8.6,1.31,0,0,Summer,No Holiday,Yes,0,1,0,0
23/06/2018,1064,10,0.6548223350253808,0.35714285714285715,0.2027027027027027,1900,9.1,1.66,0,0,Summer,No Holiday,Yes,0,1,0,0
23/06/2018,1229,11,0.6979695431472082,0.3163265306122449,0.25675675675675674,1841,8.8,2.7,0,0,Summer,No Holiday,Yes,0,1,0,0
23/06/2018,1374,12,0.7208121827411167,0.3163265306122449,0.36486486486486486,1849,9.6,2.93,0,0,Summer,No Holiday,Yes,0,1,0,0
23/06/2018,1483,13,0.7081218274111675,0.41836734693877553,0.527027027027027,1649,13.4,2.08,0,0,Summer,No Holiday,Yes,0,1,0,0
23/06/2018,1445,14,0.7106598984771574,0.46938775510204084,0.48648648648648646,1401,15.2,2.88,0,0,Summer,No Holiday,Yes,0,1,0,0
23/06/2018,1589,15,0.7208121827411167,0.4387755102040816,0.4189189189189189,1337,14.6,2.65,0,0,Summer,No Holiday,Yes,0,1,0,0
23/06/2018,1837,16,0.718274111675127,0.4897959183673469,0.4189189189189189,1232,16.2,2.41,0,0,Summer,No Holiday,Yes,0,1,0,0
23/06/2018,2101,17,0.7131979695431473,0.5,0.43243243243243246,1117,16.3,1.62,0,0,Summer,No Holiday,Yes,0,1,0,0
23/06/2018,2256,18,0.66751269035533,0.5612244897959183,0.43243243243243246,1119,16.5,0.64,0,0,Summer,No Holiday,Yes,0,1,0,0
23/06/2018,2288,19,0.6522842639593909,0.6020408163265306,0.37837837837837834,1083,17,0.38,0,0,Summer,No Holiday,Yes,0,1,0,0
23/06/2018,2262,20,0.6243654822335026,0.6632653061224489,0.28378378378378377,1018,17.5,0.1,0,0,Summer,No Holiday,Yes,0,1,0,0
23/06/2018,2175,21,0.6040609137055838,0.6938775510204082,0.2972972972972973,694,17.5,0,0,0,Summer,No Holiday,Yes,0,1,0,0
23/06/2018,1932,22,0.583756345177665,0.7551020408163265,0.3243243243243243,473,18.1,0,0,0,Summer,No Holiday,Yes,0,1,0,0
23/06/2018,1402,23,0.5710659898477157,0.7857142857142857,0.36486486486486486,396,18.2,0,0,0,Summer,No Holiday,Yes,0,1,0,0
24/06/2018,849,0,0.5583756345177665,0.826530612244898,0.21621621621621623,374,18.5,0,0,0,Summer,No Holiday,Yes,0,1,0,0
24/06/2018,545,1,0.5456852791878173,0.8469387755102041,0.17567567567567569,345,18.4,0,0,0,Summer,No Holiday,Yes,0,1,0,0
24/06/2018,1254,2,0.5304568527918782,0.8877551020408163,0.24324324324324323,222,18.6,0,0,0,Summer,No Holiday,Yes,0,1,0,0
24/06/2018,644,3,0.5228426395939086,0.9285714285714286,0.10810810810810811,194,19,0,0,0,Summer,No Holiday,Yes,0,1,0,0
24/06/2018,286,4,0.5203045685279188,0.9183673469387755,0.10810810810810811,223,18.7,0,0,0,Summer,No Holiday,Yes,0,1,0,0
24/06/2018,235,5,0.5152284263959391,0.8877551020408163,0.13513513513513511,251,18,0,0,0,Summer,No Holiday,Yes,0,1,0,0
24/06/2018,258,6,0.5126903553299492,0.8877551020408163,0.27027027027027023,255,17.9,0.01,0,0,Summer,No Holiday,Yes,0,1,0,0
24/06/2018,369,7,0.5203045685279188,0.8367346938775511,0.10810810810810811,338,17.3,0.16,0,0,Summer,No Holiday,Yes,0,1,0,0
24/06/2018,561,8,0.5406091370558376,0.7959183673469388,0.09459459459459459,351,17.3,0.51,0,0,Summer,No Holiday,Yes,0,1,0,0
24/06/2018,734,9,0.5862944162436549,0.6938775510204082,0.25675675675675674,482,16.8,1.64,0,0,Summer,No Holiday,Yes,0,1,0,0
24/06/2018,763,10,0.6345177664974619,0.6122448979591837,0.2027027027027027,570,16.6,2.33,0,0,Summer,No Holiday,Yes,0,1,0,0
24/06/2018,870,11,0.6878172588832487,0.5306122448979592,0.28378378378378377,557,16.3,2.82,0,0,Summer,No Holiday,Yes,0,1,0,0
24/06/2018,1042,12,0.733502538071066,0.40816326530612246,0.31081081081081074,809,13.9,3.15,0,0,Summer,No Holiday,Yes,0,1,0,0
24/06/2018,1062,13,0.7766497461928935,0.3163265306122449,0.36486486486486486,1240,11.5,3.24,0,0,Summer,No Holiday,Yes,0,1,0,0
24/06/2018,1064,14,0.802030456852792,0.3469387755102041,0.3918918918918919,1050,13.8,3.12,0,0,Summer,No Holiday,Yes,0,1,0,0
24/06/2018,1213,15,0.8071065989847717,0.3163265306122449,0.45945945945945943,1400,12.5,2.85,0,0,Summer,No Holiday,Yes,0,1,0,0
24/06/2018,1471,16,0.7944162436548223,0.32653061224489793,0.43243243243243246,1427,12.6,2.38,0,0,Summer,No Holiday,Yes,0,1,0,0
24/06/2018,1754,17,0.7842639593908629,0.3469387755102041,0.33783783783783783,1640,13.2,1.79,0,0,Summer,No Holiday,Yes,0,1,0,0
24/06/2018,2094,18,0.7563451776649747,0.35714285714285715,0.4459459459459459,1805,12.6,1.15,0,0,Summer,No Holiday,Yes,0,1,0,0
24/06/2018,2290,19,0.7055837563451777,0.41836734693877553,0.36486486486486486,1990,13.3,0.45,0,0,Summer,No Holiday,Yes,0,1,0,0
24/06/2018,2387,20,0.6624365482233503,0.5,0.25675675675675674,1960,14.5,0.1,0,0,Summer,No Holiday,Yes,0,1,0,0
24/06/2018,2153,21,0.6218274111675127,0.7244897959183674,0.22972972972972971,1295,18.8,0,0,0,Summer,No Holiday,Yes,0,1,0,0
24/06/2018,1801,22,0.6065989847715736,0.7346938775510204,0.10810810810810811,1098,18.5,0,0,0,Summer,No Holiday,Yes,0,1,0,0
24/06/2018,1329,23,0.5913705583756346,0.7653061224489796,0.27027027027027023,890,18.6,0,0,0,Summer,No Holiday,Yes,0,1,0,0
25/06/2018,962,0,0.5812182741116751,0.8061224489795918,0.08108108108108107,715,19,0,0,0,Summer,No Holiday,Yes,0,1,0,0
25/06/2018,585,1,0.5710659898477157,0.8163265306122449,0.14864864864864866,619,18.8,0,0,0,Summer,No Holiday,Yes,0,1,0,0
25/06/2018,424,2,0.5659898477157361,0.8163265306122449,0.10810810810810811,709,18.6,0,0,0,Summer,No Holiday,Yes,0,1,0,0
25/06/2018,264,3,0.5583756345177665,0.8469387755102041,0.06756756756756756,684,18.9,0,0,0,Summer,No Holiday,Yes,0,1,0,0
25/06/2018,199,4,0.5532994923857868,0.8367346938775511,0.09459459459459459,702,18.5,0,0,0,Summer,No Holiday,Yes,0,1,0,0
25/06/2018,338,5,0.5456852791878173,0.8571428571428571,0.040540540540540536,569,18.6,0,0,0,Summer,No Holiday,Yes,0,1,0,0
25/06/2018,785,6,0.5406091370558376,0.826530612244898,0.09459459459459459,604,17.8,0.05,0,0,Summer,No Holiday,Yes,0,1,0,0
25/06/2018,1620,7,0.5609137055837564,0.7551020408163265,0.040540540540540536,830,17.2,0.37,0,0,Summer,No Holiday,Yes,0,1,0,0
25/06/2018,2331,8,0.6040609137055838,0.673469387755102,0.12162162162162161,960,17,0.74,0,0,Summer,No Holiday,Yes,0,1,0,0
25/06/2018,1293,9,0.6446700507614213,0.6224489795918368,0.13513513513513511,1079,17.3,1.28,0,0,Summer,No Holiday,Yes,0,1,0,0
25/06/2018,878,10,0.6700507614213198,0.5612244897959183,0.12162162162162161,901,16.6,1.16,0,0,Summer,No Holiday,Yes,0,1,0,0
25/06/2018,968,11,0.7055837563451777,0.46938775510204084,0.17567567567567569,912,15.1,1.77,0,0,Summer,No Holiday,Yes,0,1,0,0
25/06/2018,1039,12,0.7563451776649747,0.42857142857142855,0.28378378378378377,1220,15.5,2.9,0,0,Summer,No Holiday,Yes,0,1,0,0
25/06/2018,1073,13,0.7918781725888325,0.3673469387755102,0.27027027027027023,1022,14.3,2.91,0,0,Summer,No Holiday,Yes,0,1,0,0
25/06/2018,1016,14,0.8197969543147208,0.35714285714285715,0.24324324324324323,982,14.8,2.71,0,0,Summer,No Holiday,Yes,0,1,0,0
25/06/2018,1184,15,0.8299492385786803,0.3163265306122449,0.22972972972972971,1243,13.3,2.3,0,0,Summer,No Holiday,Yes,0,1,0,0
25/06/2018,1407,16,0.8172588832487311,0.3979591836734694,0.37837837837837834,928,16.4,1.74,0,0,Summer,No Holiday,Yes,0,1,0,0
25/06/2018,2008,17,0.799492385786802,0.42857142857142855,0.31081081081081074,990,17,1.36,0,0,Summer,No Holiday,Yes,0,1,0,0
25/06/2018,3238,18,0.7791878172588833,0.4387755102040816,0.21621621621621623,931,16.6,0.74,0,0,Summer,No Holiday,Yes,0,1,0,0
25/06/2018,2779,19,0.7563451776649747,0.45918367346938777,0.2027027027027027,956,16.5,0.32,0,0,Summer,No Holiday,Yes,0,1,0,0
25/06/2018,2456,20,0.7309644670050762,0.5510204081632653,0.14864864864864866,964,18.5,0.09,0,0,Summer,No Holiday,Yes,0,1,0,0
25/06/2018,2372,21,0.7081218274111675,0.5612244897959183,0.06756756756756756,1083,18,0,0,0,Summer,No Holiday,Yes,0,1,0,0
25/06/2018,2046,22,0.6954314720812182,0.5612244897959183,0.040540540540540536,1001,17.5,0,0,0,Summer,No Holiday,Yes,0,1,0,0
25/06/2018,1437,23,0.6903553299492385,0.5612244897959183,0.09459459459459459,920,17.3,0,0,0,Summer,No Holiday,Yes,0,1,0,0
26/06/2018,1052,0,0.682741116751269,0.6224489795918368,0.2027027027027027,805,18.7,0,0,0,Summer,No Holiday,Yes,0,1,0,0
26/06/2018,783,1,0.6776649746192893,0.5102040816326531,0.24324324324324323,884,15.4,0,0,0,Summer,No Holiday,Yes,0,1,0,0
26/06/2018,524,2,0.6624365482233503,0.5204081632653061,0.22972972972972971,760,15.1,0,0,0,Summer,No Holiday,Yes,0,1,0,0
26/06/2018,353,3,0.6446700507614213,0.5102040816326531,0.14864864864864866,870,14.2,0,0,0,Summer,No Holiday,Yes,0,1,0,0
26/06/2018,143,4,0.6269035532994924,0.5,0.13513513513513511,1293,13.2,0,0,0,Summer,No Holiday,Yes,0,1,0,0
26/06/2018,45,5,0.6015228426395939,0.6530612244897959,0.12162162162162161,876,16.4,0,0.1,0,Summer,No Holiday,Yes,0,1,0,0
26/06/2018,37,6,0.5710659898477157,0.8469387755102041,0.10810810810810811,537,19.4,0,0.4,0,Summer,No Holiday,Yes,0,1,0,0
26/06/2018,49,7,0.5380710659898477,0.8877551020408163,0.10810810810810811,376,18.9,0.03,1.5,0,Summer,No Holiday,Yes,0,1,0,0
26/06/2018,53,8,0.5279187817258884,0.9591836734693877,0.13513513513513511,159,19.7,0.05,3.5,0,Summer,No Holiday,Yes,0,1,0,0
26/06/2018,19,9,0.5152284263959391,0.9795918367346939,0.14864864864864866,143,19.6,0.06,6.5,0,Summer,No Holiday,Yes,0,1,0,0
26/06/2018,9,10,0.5152284263959391,0.9897959183673469,0.13513513513513511,103,19.8,0.12,9.5,0,Summer,No Holiday,Yes,0,1,0,0
26/06/2018,11,11,0.5177664974619289,0.9897959183673469,0.18918918918918917,129,19.9,0.09,16,0,Summer,No Holiday,Yes,0,1,0,0
26/06/2018,10,12,0.5203045685279188,0.9897959183673469,0.24324324324324323,257,20,0.15,5,0,Summer,No Holiday,Yes,0,1,0,0
26/06/2018,24,13,0.5203045685279188,0.9897959183673469,0.16216216216216214,338,20,0.11,14.5,0,Summer,No Holiday,Yes,0,1,0,0
26/06/2018,26,14,0.5329949238578681,0.9897959183673469,0.09459459459459459,381,20.4,0.26,2.5,0,Summer,No Holiday,Yes,0,1,0,0
26/06/2018,65,15,0.5456852791878173,0.9897959183673469,0.08108108108108107,311,20.9,0.21,4.5,0,Summer,No Holiday,Yes,0,1,0,0
26/06/2018,56,16,0.5913705583756346,0.9795918367346939,0.45945945945945943,441,22.6,0.08,1,0,Summer,No Holiday,Yes,0,1,0,0
26/06/2018,113,17,0.6091370558375635,0.9693877551020408,0.6756756756756757,362,23.1,0.07,2,0,Summer,No Holiday,Yes,0,1,0,0
26/06/2018,156,18,0.6116751269035534,0.9693877551020408,0.5945945945945946,261,23.2,0.03,1,0,Summer,No Holiday,Yes,0,1,0,0
26/06/2018,203,19,0.6142131979695431,0.9591836734693877,0.6351351351351351,242,23.1,0.03,1.5,0,Summer,No Holiday,Yes,0,1,0,0
26/06/2018,199,20,0.6116751269035534,0.9591836734693877,0.6081081081081081,214,23,0,0.5,0,Summer,No Holiday,Yes,0,1,0,0
26/06/2018,275,21,0.5964467005076143,0.9591836734693877,0.6216216216216215,227,22.4,0,1.5,0,Summer,No Holiday,Yes,0,1,0,0
26/06/2018,443,22,0.5685279187817259,0.9693877551020408,0.554054054054054,222,21.5,0,0,0,Summer,No Holiday,Yes,0,1,0,0
26/06/2018,552,23,0.5482233502538072,0.9081632653061225,0.581081081081081,698,19.7,0,0,0,Summer,No Holiday,Yes,0,1,0,0
27/06/2018,513,0,0.5203045685279188,0.9591836734693877,0.5,896,19.4,0,0,0,Summer,No Holiday,Yes,0,1,0,0
27/06/2018,254,1,0.5076142131979695,0.9795918367346939,0.4054054054054054,182,19.3,0,0.1,0,Summer,No Holiday,Yes,0,1,0,0
27/06/2018,164,2,0.4974619289340102,0.9897959183673469,0.35135135135135137,201,19.1,0,0.4,0,Summer,No Holiday,Yes,0,1,0,0
27/06/2018,152,3,0.49238578680203043,0.9897959183673469,0.3918918918918919,282,18.9,0,0,0,Summer,No Holiday,Yes,0,1,0,0
